매일회사랑,Sashimi Love Everyday,Campus Town,전복치회,Jeonbokchi,Abalone,회,회,Korean,100000,1,1,2,전복,0,1,1,302
매일회사랑,Sashimi Love Everyday,Campus Town,도다리 + 우럭회 (세꼬시) (중),Dodari + ureok (sekkosi) (M),Flounder + Rockfish Sashimi (Medium) Sashimi,회,회,Korean,55000,1,1,2,도다리+우럭,0,1,1,303
매일회사랑,Sashimi Love Everyday,Campus Town,숭어회 (소),Sungeo (S),Mullet (Small) Sashimi,회,회,Korean,35000,1,1,2,숭어,0,1,1,304
매일회사랑,Sashimi Love Everyday,Campus Town,갑오징어회,Gabojingeo,Cuttlefish Sashimi,회,회,Korean,45000,2,1,2,오징어,0,1,1,305
매일회사랑,Sashimi Love Everyday,Campus Town,회덮밥,Hwae deopbap,Sashimi Rice Bowl,덮밥,회덮밥,Korean,10000,2,1,3,생선,0,1,1,306
백채김치찌개 ,Baekchae Kimchi Stew,Campus Town,통돼지 김치찌개 (단품) (1인분),Tongdwaeji kimchi jjigae (1 portion),Big Slabs Of Pork Kimchi Stew (1 Portion),매운국물,김치찌개,Korean,9000,3,1,3,돼지고기,0,0,1,307
백채김치찌개 ,Baekchae Kimchi Stew,Campus Town,통돼지 김치찌개 (1인 세트),Tongdwaeji kimchi jjigae (1 portion set menu),Big Slabs Of Pork Kimchi Stew (1 Portion Set Menu),매운국물,김치찌개,Korean,12000,3,1,3,돼지고기,0,0,1,308
백채김치찌개 ,Baekchae Kimchi Stew,Campus Town,달걀말이,Dalgyalmari,Egg Roll,달걀,달걀말이,Korean,7000,2,1,1,달걀,1,1,1,309
백채김치찌개 ,Baekchae Kimchi Stew,Campus Town,치즈달걀말이,Cheese dalgyalmari,Cheese Egg Roll,달걀,달걀말이,Korean,8000,3,2,1,달걀,1,1,1,310
백채김치찌개 ,Baekchae Kimchi Stew,Campus Town,통돼지 두루치기/ 짜글이 (단품) (1인분),Tongdwaeji duruchigi/ jjageuri (danpum),Pork Stew (1 Serving),매운국물,두루치기/짜글이,Korean,11000,4,1,3,돼지고기,0,0,1,311
본가,Bonga,Campus Town,"부대김치찌개 (계란후라이, 조미김, 공기밥)",Budae kimchi jjigae,"Army Stew (W/ Fried Egg, Seeweed, and Rice)",매운국물,김치찌개,Korean,9000,4,1,3,돼지고기,0,0,1,312
본가,Bonga,Campus Town,"참치김치찌개 (계란후라이, 조미김, 공기밥)",Chamchi kimchi jjigae,"Tuna Kimchi Stew (W/ Fried Egg, Seaweed, and Rice)",매운국물,김치찌개,Korean,8000,3,1,3,참치,0,1,1,313
본가,Bonga,Campus Town,"삼겹김치찌개 (계란후라이, 조미김, 공기밥)",Samgyeop kimchi jjigae,"Pork Belly Kimchi Stew (W/ Fried Egg, Seaweed, and Rice)",매운국물,김치찌개,Korean,8000,3,1,3,돼지고기,0,0,1,314
본가,Bonga,Campus Town,"해물순두부찌개 (계란후라이, 조미김, 공기밥)",Haemulsundub jjigae,"Seafood Silken Tofu Stew (W/ Fried Egg, Seaweed, and Rice)",매운국물,김치찌개,Korean,8000,3,1,3,해물,0,1,1,315
본가,Bonga,Campus Town,돈가스김치나베&공기밥 (제주생등심),Donkatsu kimchi nabe & gonggibap (Jeju saengdeungsim),Fried Pork Cutlet With Kimchi And Rice,돈까스,나베,Korean,9500,3,2,3,돼지고기,0,0,1,316
본가,Bonga,Campus Town,뽕잎열무물냉면 (여름메뉴: 열무이야기),Ppongipyelomu mullaengmyeon,Mulberry Leaf Summer Young Radish Kimchi Cold Noodles,국수,냉면,Korean,8500,2,1,3,열무,1,1,1,317
본가,Bonga,Campus Town,뽕잎열무비빔냉면 (여름메뉴: 열무이야기),Ppongipyelomu bibimnaengmyeon,Mulberry Leaf Summer Young Radish Kimchi Spicy Noodles,국수,냉면,Korean,8500,2,1,3,열무,1,1,1,318
본가,Bonga,Campus Town,제육덮밥 (직화/ 비직화 선택가능),Jeyuk deopbap,Stir Fried Spicy Pork Bibimbap,밥류,덮밥,Korean,8000,3,1,4,밥,0,0,1,319
본가,Bonga,Campus Town,쭈꾸미덮밥 (직화/ 비직화 선택가능),Jjukkumi deopbap,Amphioctopus Fangsiao Rice Bowl,밥류,덮밥,Korean,9000,3,1,4,밥,0,1,1,320
본가,Bonga,Campus Town,쭈꾸미&제육덮밥,Jjukkumi & jeyuk deopbap,Amphioctopus Fangsiao and Stir Fried Spicy Pork Rice Bowl,밥류,덮밥,Korean,9500,3,1,4,밥,0,0,1,321
본가,Bonga,Campus Town,수제돈가스 (제주생등심),Suje donkatsu (Jeju saengdeungsim),Handmade Pork Cutlet,돈까스,돈까스,Japanese,9000,2,2,2,돼지고기,0,0,1,322
본가,Bonga,Campus Town,치즈돈가스 (제주생등심),Cheese donkatsu (Jeju saengdeungsim),,돈까스,돈까스,Japanese,10000,3,2,2,돼지고기,0,0,1,323
본가,Bonga,Campus Town,사골떡국,Sagoltteokguk,Rice Cake Bone Soup ,국물,떡국/만두국,Korean,8000,3,1,2,떡,0,0,1,324
본가,Bonga,Campus Town,사골만둣국,Sagolmanduguk,Dumpling Bone Soup,국물,떡국/만두국,Korean,8000,3,1,2,만두,0,0,1,325
본가,Bonga,Campus Town,사골떡만둣국,Sagoltteokmanduguk,Rice Cake and Dumpling Bone Soup,국물,떡국/만두국,Korean,8000,3,1,2,떡,0,0,1,326
본가,Bonga,Campus Town,김치베이컨볶음밥,Kimchi bacon bokkeumbap,Kimchi Bacon Fried Rice,밥류,볶음밥,Korean,8000,3,1,3,밥,1,1,1,327
본가,Bonga,Campus Town,참치김치볶음밥,Chamchi kimchi bokkeumbap,Tuna Kimchi Fried Rice,밥류,볶음밥,Korean,8000,3,1,3,밥,1,1,1,328
본가,Bonga,Campus Town,베이컨야채볶음밥,Bacon yachae bokkeumbap,Bacon Vegetable Fried Rice,밥류,볶음밥,Western,8000,3,1,2,밥,1,1,1,329
본가,Bonga,Campus Town,불고기볶음밥,Bulgogi bokkeumbap,Bulgogi Fried Rice,밥류,볶음밥,Korean,8500,3,1,2,밥,1,1,1,330
본가,Bonga,Campus Town,불고기비빔밥,Bulgogi bibimbap,,밥류,볶음밥,Korean,9000,3,1,2,밥,1,1,1,331
본가,Bonga,Campus Town,"뚝배기 불고기 (계란후라이, 조미김, 공기밥)","Ttukbaegi bulgogi (gyeranhurai, jomigim, gonggibap)","Hot Pot Bulgogi (Egg Fried, Seasoned Kim, Rice)",고기,불고기,Korean,9000,3,1,2,소고기,0,1,0,332
본가,Bonga,Campus Town,쭈꾸미비빔밥,Jjukkumi bibimbap,Amphioctupus Fangsiao Bibimbap,밥류,비빔밥,Korean,9000,3,1,3,쭈꾸미,0,1,1,333
본가,Bonga,Campus Town,모밀소바 (냉),Momil soba,Buckwheat Soba (Cold),국수,소바,Japanese,7500,2,1,2,면,1,1,1,334
본가,Bonga,Campus Town,알밥,Albap,Fish Roe Rice Bowl,밥류,알밥,Korean,7500,2,1,2,해산물,0,1,1,335
본가,Bonga,Campus Town,치즈알밥,Cheese albap,Fish Roe Rice Bowl W/ Cheese,밥류,알밥,Korean,8500,3,2,2,해산물,0,1,1,336
본가,Bonga,Campus Town,열무물국수 (여름메뉴: 열무이야기),Yeolmumulguksu,Cold Noodles With Young Summer Radish Kimchi,국수,열무국수,Korean,8500,2,1,2,채소,1,1,1,337
본가,Bonga,Campus Town,열무비빔국수 (여름메뉴: 열무이야기),Yeolmubibimguksu,Spicy Noodles With Young Summer Radish Kimchi,국수,열무국수,Korean,8500,2,1,3,채소,1,1,1,338
본가,Bonga,Campus Town,오므라이스,Omurice,,밥류,오므라이스,Japanese,8000,3,2,2,계란,0,1,1,339
본가,Bonga,Campus Town,치즈오므라이스,Cheese omurice,,밥류,오므라이스,Japanese,9000,3,2,2,계란,0,1,1,340
본가,Bonga,Campus Town,김치치즈오므라이스,Kimchi cheese omurice,,밥류,오므라이스,Korean,9000,3,2,3,계란,0,1,1,341
본가,Bonga,Campus Town,유부우동,Yubu udon,,우동,우동,Japanese,6000,3,1,2,밀가루,1,1,1,342
본가,Bonga,Campus Town,수제어묵우동,Fish cake udon,,우동,우동,Japanese,7000,3,1,2,밀가루,1,1,1,343
본가,Bonga,Campus Town,새우튀킴우동,Fried shrimp udon,,우동,우동,Japanese,7000,3,1,2,밀가루,1,1,1,344
본가,Bonga,Campus Town,김치우동,Kimchi udon,,우동,우동,Korean,6500,3,1,2,밀가루,1,1,1,345
본가,Bonga,Campus Town,"본가 한우육개장 (계란후라이, 조미김, 공기밥)","Bonga hanuyukgaejang (gyeranhurai, jomigim, gonggibap)",Spicy Korean Beef Soup (Fried Egg + Salted Seaweed + Rice),매운국물,육개장,Korean,9000,3,1,3,소고기,0,1,0,346
본가,Bonga,Campus Town,쫄면 (수제 소스),Jjolmyeon (sujae sauce),Spicy Stringy Noodles (Homemade Sauce),국수,쫄면,Korean,7000,2,1,3,밀가루,1,0,1,347
본가,Bonga,Campus Town,돈카레볶음밥,Don curry rice,Pork Curry Fried Rice,밥류,카레,Japanese,9000,3,1,2,카레,0,0,1,348
본가,Bonga,Campus Town,검은콩국수 (여름메뉴: 열무이야기),Geomeun kong guksu,Black Soybean Noodles ,국수,콩국수,Korean,8500,2,1,2,면,1,1,1,349
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,냉이불고기현미죽,Naengi bulgogi hyeonmi juk,Horseradish Bulgogi Brown Rice Porridge,밥류,죽,Korean,15000,2,1,2,소고기,0,1,0,350
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,진품쇠고기육개장죽(해장),Jinpum soegogi yukgaejang juk (haejang),Beef Spicy Soup Porridge ,밥류,죽,Korean,12000,3,1,3,소고기,0,1,0,351
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,쇠고기야채죽,Soegogi yachae juk,Beef Vegetable Porridge,밥류,죽,Korean,11500,2,1,2,소고기,0,1,0,352
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,단호박죽,Danhobak juk,Pumpkin Porridge,밥류,죽,Korean,10500,2,2,2,단호박,1,1,1,353
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,낙지김치죽,Nakji gimchi juk, Small Octopus Kimchi Porridge,밥류,죽,Korean,11000,3,1,3,낙지,0,1,1,354
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,전복죽,Jeonbok juk,Abalone Porridge,밥류,죽,Korean,13000,2,1,2,전복,0,1,1,355
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,삼계죽,Samgyejuk,Chicken Porridge,밥류,죽,Korean,12000,2,1,2,닭고기,0,1,1,356
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,삼계전복죽,Samgyejeonbok juk,Chicken Abalone Porridge,밥류,죽,Korean,16000,2,1,2,닭고기,0,1,1,357
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,전복내장죽,Jeonboknaejang juk ,Abalone Guts Porridge,밥류,죽,Korean,15000,2,1,2,전복,0,1,1,358
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,트러플전복죽,Truffle jeonbok juk ,Truffle Abalone Porridge,밥류,죽,Korean,17000,2,1,2,전복,0,1,1,359
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,불낙죽,Bullakjuk,Bulgogi & Small Octopus Porridge,밥류,죽,Korean,12500,2,1,3,낙지,0,1,1,360
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,홍게품은죽,Honggepumeun juk ,Red Snow Crab Porridge,밥류,죽,Korean,14000,2,1,2,게살,0,1,1,361
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,쇠고기버섯죽,Soegogi beoseotjuk,Beef Mushroom Porridge,밥류,죽,Korean,11000,2,1,2,소고기,0,1,0,362
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,새우죽,Saeujuk ,Shrimp Porridge,밥류,죽,Korean,9500,2,1,2,새우,0,1,1,363
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,해물죽,Haemul juk,Seafood Porridge,밥류,죽,Korean,11500,2,1,2,해산물,0,1,1,364
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,통영굴버섯죽,Tongyeong gulbeoseot juk,Oyster Mushroom Porridge,밥류,죽,Korean,10000,2,1,2,해산물,0,1,1,365
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,7가지야채죽,Ilgopgaji yachae juk,7 Kinds Vegetable Porridge,밥류,죽,Korean,9500,2,1,2,야채,1,1,1,366
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,참치야채죽,Chamchi yachae juk,Tuna Vegetable Porridge,밥류,죽,Korean,10000,2,1,2,야채,1,1,1,367
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,쇠고기미역죽,Soegogi mijyeokguk,Beef Seaweed Porridge,밥류,죽,Korean,11000,2,1,2,소고기,0,1,0,368
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,흰죽,Huinjuk,White Rice Porridge,밥류,죽,Korean,6000,1,1,1,쌀,1,1,1,369
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,신짬뽕죽,Sinjjamppong juk,Jjamppong Porridge,밥류,죽,Korean,11500,3,1,3,밀가루,1,1,1,370
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,매생이굴죽,Maesaengigul juk,Seaweed Fulvescens Oyster Porridge,밥류,죽,Korean,11500,2,1,2,매생이,0,1,1,371
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,동지팥죽,Dongjipat juk,Red Bean Porridge,밥류,죽,Korean,10000,1,1,2,팥,1,1,1,372
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,단팥죽,Danpat juk,Sweet Red Bean Porridge,밥류,죽,Korean,10500,1,2,2,팥,1,1,1,373
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,녹두죽,Nokdu juk,Mung Bean Porridge,밥류,죽,Korean,9000,2,1,2,콩,1,1,1,374
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,잣죽,Jat juk,Pine Nut Porridge,밥류,죽,Korean,13000,2,1,2,견과류,1,1,1,375
본죽 송도캠퍼스타운,Bonjuk (Bon porridge),Campus Town,흑임자죽,Heugimja juk,Black Sesame Porridge,밥류,죽,Korean,9000,2,1,2,흑임자,1,1,1,376
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,흑돼지 생삼겹살 (150g) (불판 전용),Heukdwaeji saengsamgyeopsal (150g),Black Pork Belly (150G),고기,고기구이,Korean,9900,2,1,2,돼지고기,0,0,1,377
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,한돈 항정살 (300g) (불판 전용),Handon hangjeongsal (300g),Korean Pork Jowl Meat (180G),고기,고기구이,Korean,26500,2,1,2,돼지고기,0,0,1,378
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,대패삼겹살 (100g) (불판 전용),Daepae samgyeobsal (100g),Thinly Sliced Pork Belly (100G),고기,고기구이,Korean,4800,2,1,2,돼지고기,0,0,1,379
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,한돈 갈비꽃살 (300g) (숯불 전용),Handon galbikkotsal (300g) (barbecue only),Korean Pork Spare Rib (300G),고기,고기구이,Korean,26500,2,1,2,돼지고기,0,0,1,380
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,흑돼지 목살 (150g) (숯불 전용),Heukdwaeji moksal (150g) (barbecue only),Black Pork Collar (150G),고기,고기구이,Korean,9900,2,1,2,돼지고기,0,0,1,381
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,연탄 불고기 (300g) (숯불 전용),Yeontan bulgogi (300g),Bulgogi (Cooked With Briquet) (300G),고기,고기구이,Korean,18500,2,1,2,소고기,0,0,1,382
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,연탄 제육 불고기 (300g) (숯불 전용),Yeontan jeyukbokkeum (300g),Stir Fried Spicy Pork Belly (Cooked With Briquet) (300G),고기,고기구이,Korean,18500,2,1,4,소고기,0,0,1,383
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,오리훈제반마리 (400g) (불판 전용),Orihunje banmari (400g),Smoked 1/2 Duck (400G),고기,고기구이,Korean,18500,2,1,2,오리고기,0,1,1,384
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,냉장 소갈비살 (150g) (숯불 전용),Naengjang sogalbisal (150g),Beef Short Ribs (150G),고기,고기구이,Korean,16000,2,1,2,소고기,0,1,0,385
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,냉장 토시살 (150g) (숯불 전용),Naengjang tosisal (150g),Beef Hanging Tender (150G),고기,고기구이,Korean,16000,2,1,2,소고기,0,1,0,386
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,A Set - 돼지고기 무한리필,A Set -Pork Infinite Refill,,고기,고기구이,Korean,16800,2,1,2,돼지고기,0,0,1,387
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,B Set - 돼지오리 무한리필,B Set -Pig Duck Unlimited Refill,,고기,고기구이,Korean,18800,2,2,2,돼지고기,0,0,1,388
생고기대학교 ,Saenggogi Daehakgyo,Campus Town,C Set - 소고기 무한리필,C Set -Beef Unlimited Refill,,고기,고기구이,Korean,32800,2,1,2,소고기,0,1,0,389
서당골토종순대국,Seodangol pork stew,Campus Town,순대 곱창전골 중,Sundae gopchangjeongol (M),Blood Sausage Intestine Hot Pot M,고기,곱창,Korean,33000,3,1,4,순대,0,0,1,390
서당골토종순대국,Seodangol pork stew,Campus Town,순대모둠수육(중),Sundae modum suyuk M,Assorted Blood Sausage And Braised Pork M,국물,수육,Korean,30000,1,1,2,돼지고기,0,0,1,391
서당골토종순대국,Seodangol pork stew,Campus Town,토종순대,Tojong sundae,Korean Style Blood Sausage,고기,순대,Korean,10000,1,1,2,돼지고기,0,0,1,392
서당골토종순대국,Seodangol pork stew,Campus Town,순대국,Sundae guk,Blood Sausage Soup,국물,순대국,Korean,9000,2,1,3,돼지고기,0,0,1,393
서당골토종순대국,Seodangol pork stew,Campus Town,순대곱창볶음,Sundae gopchang bokkeum,Stir Fried Blood Sausage,고기,순대볶음,Korean,28000,4,1,4,돼지고기,0,0,1,394
송도양꼬치 캠퍼스타운점,Songdo Lamb skewers,Campus Town,양갈비 프렌치렉,Yanggalbi french rack,Lamb Ribs Sirloin,고기,양갈비,Korean,38000,3,1,2,양고기,0,1,1,395
송도양꼬치 캠퍼스타운점,Songdo Lamb skewers,Campus Town,양갈비 숄더렉,Yanggalbi shoulder rack,Lamb Ribs Shoulder,고기,양갈비,Korean,32000,3,1,2,양고기,0,1,1,396
송도양꼬치 캠퍼스타운점,Songdo Lamb skewers,Campus Town,송양꼬치,Songyang kkochi,Lamb Skewers,고기,양꼬치,Korean,14000,3,1,2,양고기,0,1,1,397
송도족발149,Songdo Jokbal 149,Campus Town,1인족발,Jokbal for one,Pork Trotter For One ,고기,족발,Korean,20000,2,1,2,돼지고기,0,0,1,398
송도족발149,Songdo Jokbal 150,Campus Town,깐풍족발 중,Kkanpung jokbal M,Chinese Chili Pork Trotter M,고기,족발,Korean,33000,3,1,3,돼지고기,0,0,1,399
송도족발149,Songdo Jokbal 151,Campus Town,족발 대,Jokbal L,Pork Trotter L,고기,족발,Korean,36000,2,1,2,돼지고기,0,0,1,400
송도족발149,Songdo Jokbal 152,Campus Town,미니족발,Mini jokbal,Mini Pork Trotter,고기,족발,Korean,20000,2,1,2,돼지고기,0,0,1,401
송도족발149,Songdo Jokbal 153,Campus Town,매운미니족발,Spicy mini Jokbal,Spicy Mini Pork Trotter,고기,족발,Korean,22000,3,1,4,돼지고기,0,0,1,402
송도족발149,Songdo Jokbal 154,Campus Town,도시락족발,Jokbal lunch box,Lunch Box Pork Trotter ,고기,족발,Korean,12000,2,1,2,돼지고기,0,0,1,403
송도족발149,Songdo Jokbal 155,Campus Town,도시락세트,Lunch box set,,고기,족발,Korean,15000,2,1,2,돼지고기,0,0,1,404
송도족발149,Songdo Jokbal 156,Campus Town,족발 중,Jokbal M,Pork Trotter M,고기,족발,Korean,31000,2,1,2,돼지고기,0,0,1,405
송도족발149,Songdo Jokbal 157,Campus Town,매운족발 중,Spicy Jokbal M,Spicy Pork Trotter M,고기,족발,Korean,33000,3,1,4,돼지고기,0,0,1,406
송도족발149,Songdo Jokbal 158,Campus Town,마늘족발 중,Garlic Jokbal M,Garlic Pork Trotter M,고기,족발,Korean,33000,3,1,2,돼지고기,0,0,1,407
송도족발149,Songdo Jokbal 159,Campus Town,반반족발 중,Half&Half Jokbal M,Half And Half Pork Trotter M,고기,족발,Korean,33000,3,1,2,돼지고기,0,0,1,408
송도족발149,Songdo Jokbal 160,Campus Town,냉채족발 대(계절메뉴),Naenchae jokbal L,Chilled Pork Trotter L,고기,족발,Korean,38000,2,1,2,돼지고기,0,0,1,409
수타5900 캠퍼스타운점,Suta 5900,Campus Town,콤비네이션 피자,Combination pizza,,피자,피자,Western,8900,4,1,2,빵,0,1,1,410
수타5900 캠퍼스타운점,Suta 5900,Campus Town,바비큐 핫치킨 피자,BBQ hot chicken pizza,,피자,피자,Western,11900,4,1,3,빵,0,1,1,411
수타5900 캠퍼스타운점,Suta 5900,Campus Town,고구마 피자,Goguma pizza,Sweet Potato Pizza,피자,피자,Western,9900,3,1,2,빵,1,1,1,412
수타5900 캠퍼스타운점,Suta 5900,Campus Town,직화 불고기 피자,Jikhwa bulgogi pizza,Bulgogi Pizza,피자,피자,Western,11900,3,1,2,빵,0,1,0,413
수타5900 캠퍼스타운점,Suta 5900,Campus Town,포테이토 베이컨 피자,Potato bacon pizza,Potato Bacon Pizza,피자,피자,Western,10900,3,1,2,빵,0,0,1,414
수타5900 캠퍼스타운점,Suta 5900,Campus Town,쉬림프 가든 피자,Shrimp garden pizza,,피자,피자,Western,12900,3,1,2,빵,0,1,1,415
수타5900 캠퍼스타운점,Suta 5900,Campus Town,오리지널 시카고 피자,Original chicago pizza,,피자,피자,Western,17900,4,1,2,빵,1,1,1,416
수타5900 캠퍼스타운점,Suta 5900,Campus Town,불고기 시카고 피자,Bulgogi chicago pizza,,피자,피자,Western,19900,4,1,2,빵,0,1,0,417
수타5900 캠퍼스타운점,Suta 5900,Campus Town,베이컨 시카고 피자,Bacon chicago pizza,,피자,피자,Western,18900,4,1,2,빵,0,0,1,418
수타5900 캠퍼스타운점,Suta 5900,Campus Town,쉬림프 시카고 피자,Shrimp chicago pizza,,피자,피자,Western,20900,4,1,2,빵,0,1,1,419
수해복마라탕,Suhaebok Malatang,Campus Town,꿔바로우,Kkwobarou,Sweet And Sour Pork,튀김류,꿔바로우,Chinese,9000,2,2,2,돼지고기,0,0,1,420
수해복마라탕,Suhaebok Malatang,Campus Town,마라상궈,Mala xiang guo,,매운국물,마라샹궈,Chinese,20000,3,2,4,마라,0,0,1,421
수해복마라탕,Suhaebok Malatang,Campus Town,야채마라탕,Yachae malatang,Vegetable Mala Tang,매운국물,마라탕,Chinese,8000,3,2,4,마라,1,1,1,422
수해복마라탕,Suhaebok Malatang,Campus Town,소고기 마라탕,Sogogi malatang,Beef Mala Tang,매운국물,마라탕,Chinese,12000,3,2,4,마라,1,1,1,423
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,얼큰해물부대찌개,Eolkeunhaemul budae jjigae,Spicy Seafood Army Stew,매운국물,부대찌개,Korean,10000,4,1,4,돼지고기,0,0,1,424
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,칼바사 부대찌개,Kalbasa budae jjigae,Sausage Army Stew,국물,부대찌개,Korean,22000,4,1,3,돼지고기,0,0,1,425
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,순두부 부대찌개,Sundubu budae jjigae,Silken Tofu Army Stew,국물,부대찌개,Korean,9500,4,1,3,돼지고기,0,0,1,426
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,쉐프의 부대찌개,Chef's budae jjigae,The Chef'S Army Stew,국물,부대찌개,Korean,9000,4,1,3,돼지고기,0,0,1,427
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,김치 부대찌개,Kimchi budae jjigae,Kimchi Army Stew,매운국물,부대찌개,Korean,9500,4,1,3,돼지고기,0,0,1,428
쉐프의 부대찌개,Chef's Budaejjigae,Campus Town,우삼겹 부대찌개,Usamgyeop budae jjigae,Thinly Sliced Pork Belly Army Stew,매운국물,부대찌개,Korean,10000,4,1,3,돼지고기,0,0,1,429
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 오리지널,Ssam & Janng Original,,국물,고기구이,Korean,10000,2,1,2,돼지고기,1,0,0,430
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 골드,Ssam & Janng Gold,,고기,고기구이,Korean,12000,2,1,2,돼지고기,0,0,1,431
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 스페셜,Ssam & Janng Special,,고기,고기구이,Korean,13000,2,1,2,돼지고기,0,0,1,432
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 프리미엄,Ssam & Janng Premium,,고기,고기구이,Korean,14000,2,1,2,돼지고기,0,0,0,433
쌈앤장,Ssam & Jang,Campus Town,송도 칼집껍데기 (150g),Songdo kaljip kkeopdegi,Pork Skin,고기,고기구이,Korean,7000,2,1,2,돼지고기,0,0,1,434
쌈앤장,Ssam & Jang,Campus Town,냉동 삼겹살 (180g),Naengdong samgyeopsal (180g),Frozen Pork Belly (180G),고기,고기구이,Korean,9000,2,1,2,돼지고기,0,0,1,435
쌈앤장,Ssam & Jang,Campus Town,대패 삼겹살 (180g),Daepae samgyeopsal,Thinly Sliced Pork Belly (180G),고기,고기구이,Korean,13000,2,1,2,돼지고기,0,0,1,436
쌈앤장,Ssam & Jang,Campus Town,제주 똥돼지 오겹살 (150g),Jeju ttongdwaeji ogyeopsal (150g),Jeju Skin-On Black Pork Belly (180G),고기,고기구이,Korean,15000,2,1,2,돼지고기,0,0,1,437
쌈앤장,Ssam & Jang,Campus Town,제주 똥돼지 무항생제 생고기 (150g),Jeju ttongdwaeji muhangsaengje saenggogi (150g),Antibiotic-Free Jeju Black Pork (180G),고기,고기구이,Korean,14000,2,1,2,돼지고기,0,0,1,438
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 생삼겹살 (180g),Ssam & Janng saengsamgyeopsal (180g),Pork Belly (180G),고기,고기구이,Korean,13000,2,1,2,돼지고기,0,0,1,439
쌈앤장,Ssam & Jang,Campus Town,쌈앤장 생오겹살 (180g),Ssam & Janng saengogyeopsal (180g),Skin-On Pork Belly (180G),고기,고기구이,Korean,14500,2,1,2,돼지고기,0,0,1,440
쌈앤장,Ssam & Jang,Campus Town,차돌박이 (150g),Chadolbagi (150g),Thinly Sliced Beef Brisket (180G),고기,고기구이,Korean,16000,2,1,2,돼지고기,0,1,0,441
쌈앤장,Ssam & Jang,Campus Town,꽃잎목살 (180g),Kkotipmoksal (180g),Skinless Pork Collar (180G),고기,고기구이,Korean,13000,2,1,2,돼지고기,0,1,0,442
쌈앤장,Ssam & Jang,Campus Town,소불고기 전골 (180g),Sobulgogi jeongol (180g),Bulgogi Hotpot (180G),불고기,고기구이,Korean,16000,2,1,3,소고기,0,1,0,443
쌈앤장,Ssam & Jang,Campus Town,유황 훈제오리구이 (1마리 700g),Yuhwang hunjeorigui (one whole duck 700g),Sulfur Smoked Duck (700G),고기,고기구이,Korean,33000,2,2,2,오리고기,0,1,1,444
쌈앤장,Ssam & Jang,Campus Town,유황 생오리구이 (1마리 700g),Yuhwang saengorigui (one whole duck 700g),Grilled Sulfur Raw Duck (700G),고기,고기구이,Korean,35000,2,2,2,오리고기,0,1,1,445
